datetime,date,time,price,volume
20220301 110049,20220301,110049,34.0,1
20220301 110105,20220301,110105,34.0,2
20220301 110105,20220301,110105,34.0,1
20220301 110105,20220301,110105,34.0,1
20220301 110118,20220301,110118,33.5,1
20220301 110118,20220301,110118,33.5,1
20220301 110119,20220301,110119,33.0,1
20220301 110119,20220301,110119,33.0,1
20220301 110120,20220301,110120,33.5,4
20220301 110120,20220301,110120,33.5,2
20220301 110120,20220301,110120,33.5,2
20220301 110127,20220301,110127,33.0,2
20220301 110127,20220301,110127,33.0,2
20220301 110128,20220301,110128,33.0,3
20220301 110128,20220301,110128,33.0,3
20220301 110132,20220301,110132,33.5,5
20220301 110132,20220301,110132,33.5,2
20220301 110132,20220301,110132,33.5,3
20220301 110134,20220301,110134,34.0,1
20220301 110134,20220301,110134,34.0,1
20220301 110134,20220301,110134,34.0,1
20220301 110134,20220301,110134,34.0,1
20220301 110142,20220301,110142,34.5,1
20220301 110142,20220301,110142,34.5,1
20220301 110143,20220301,110143,34.5,1
20220301 110143,20220301,110143,34.5,1
20220301 110143,20220301,110143,34.5,1
20220301 110143,20220301,110143,34.5,1
20220301 110144,20220301,110144,34.0,1
20220301 110144,20220301,110144,34.0,1
20220301 110146,20220301,110146,35.0,4
20220301 110146,20220301,110146,35.0,1
20220301 110146,20220301,110146,35.0,2
20220301 110146,20220301,110146,35.0,1
20220301 110149,20220301,110149,34.0,2
20220301 110149,20220301,110149,34.0,2
20220301 110152,20220301,110152,35.0,1
20220301 110152,20220301,110152,35.0,1
20220301 110159,20220301,110159,34.0,2
20220301 110159,20220301,110159,34.0,2
20220301 110202,20220301,110202,34.0,13
20220301 110202,20220301,110202,34.0,3
20220301 110202,20220301,110202,34.0,5
20220301 110202,20220301,110202,34.0,5
20220301 110212,20220301,110212,34.5,1
20220301 110212,20220301,110212,34.5,1
20220301 110212,20220301,110212,34.5,1
20220301 110212,20220301,110212,34.5,1
20220301 110212,20220301,110212,34.5,2
20220301 110212,20220301,110212,34.5,1
20220301 110212,20220301,110212,34.5,1
20220301 110213,20220301,110213,35.0,3
20220301 110213,20220301,110213,35.0,2
20220301 110213,20220301,110213,35.0,1
20220301 110215,20220301,110215,34.5,1
20220301 110215,20220301,110215,34.5,1
20220301 110217,20220301,110217,35.0,5
20220301 110217,20220301,110217,35.0,2
20220301 110217,20220301,110217,35.0,3
20220301 110218,20220301,110218,34.5,8
20220301 110218,20220301,110218,34.5,8
20220301 110225,20220301,110225,34.0,1
20220301 110225,20220301,110225,34.0,1
20220301 110225,20220301,110225,34.0,2
20220301 110225,20220301,110225,34.0,2
20220301 110226,20220301,110226,34.0,22
20220301 110226,20220301,110226,34.0,2
20220301 110226,20220301,110226,34.0,8
20220301 110226,20220301,110226,34.0,2
20220301 110226,20220301,110226,34.0,10
20220301 110232,20220301,110232,34.0,5
20220301 110232,20220301,110232,34.0,5
20220301 110232,20220301,110232,34.0,5
20220301 110232,20220301,110232,34.0,5
20220301 110236,20220301,110236,33.5,25
20220301 110236,20220301,110236,33.5,5
20220301 110236,20220301,110236,33.5,5
20220301 110236,20220301,110236,33.5,5
20220301 110236,20220301,110236,33.5,5
20220301 110236,20220301,110236,33.5,5
20220301 110245,20220301,110245,34.0,2
20220301 110245,20220301,110245,34.0,1
20220301 110245,20220301,110245,34.0,1
20220301 110247,20220301,110247,34.0,3
20220301 110247,20220301,110247,34.0,1
20220301 110247,20220301,110247,34.0,2
20220301 110253,20220301,110253,35.0,9
20220301 110253,20220301,110253,35.0,4
20220301 110253,20220301,110253,35.0,5
20220301 110259,20220301,110259,35.0,1
20220301 110259,20220301,110259,35.0,1
20220301 110312,20220301,110312,35.0,2
20220301 110312,20220301,110312,35.0,2
20220301 110321,20220301,110321,35.0,2
20220301 110321,20220301,110321,35.0,2
20220301 110322,20220301,110322,35.0,46
20220301 110322,20220301,110322,35.0,46
20220301 110332,20220301,110332,35.0,50
20220301 110332,20220301,110332,35.0,2
20220301 110332,20220301,110332,35.0,1
20220301 110332,20220301,110332,35.0,47
20220301 110333,20220301,110333,34.5,20
20220301 110333,20220301,110333,34.5,5
20220301 110333,20220301,110333,34.5,5
20220301 110333,20220301,110333,34.5,5
20220301 110333,20220301,110333,34.5,5
20220301 110339,20220301,110339,35.0,4
20220301 110339,20220301,110339,35.0,3
20220301 110339,20220301,110339,35.0,1
20220301 110343,20220301,110343,35.5,4
20220301 110343,20220301,110343,35.5,2
20220301 110343,20220301,110343,35.5,1
20220301 110343,20220301,110343,35.5,1
20220301 110343,20220301,110343,35.5,3
20220301 110343,20220301,110343,35.5,1
20220301 110343,20220301,110343,35.5,2
20220301 110344,20220301,110344,35.5,25
20220301 110344,20220301,110344,35.5,25
20220301 110345,20220301,110345,36.0,10
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,2
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,2
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,41
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,1
20220301 110345,20220301,110345,36.0,2
20220301 110345,20220301,110345,36.0,10
20220301 110345,20220301,110345,36.0,2
20220301 110345,20220301,110345,36.0,5
20220301 110345,20220301,110345,36.0,16
20220301 110345,20220301,110345,36.0,4
20220301 110345,20220301,110345,36.0,4
20220301 110345,20220301,110345,36.5,5
20220301 110345,20220301,110345,36.5,1
20220301 110345,20220301,110345,36.5,1
20220301 110345,20220301,110345,36.5,1
20220301 110345,20220301,110345,36.5,2
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,31
20220301 110345,20220301,110345,37.0,2
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,1
20220301 110345,20220301,110345,37.0,20
20220301 110345,20220301,110345,37.5,11
20220301 110345,20220301,110345,37.5,10
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,11
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,10
20220301 110345,20220301,110345,37.5,11
20220301 110345,20220301,110345,37.5,10
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,11
20220301 110345,20220301,110345,37.5,2
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,4
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,37.5,1
20220301 110345,20220301,110345,38.0,24
20220301 110345,20220301,110345,38.0,1
20220301 110345,20220301,110345,38.0,1
20220301 110345,20220301,110345,38.0,10
20220301 110345,20220301,110345,38.0,10
20220301 110345,20220301,110345,38.0,1
20220301 110345,20220301,110345,38.0,1
20220301 110346,20220301,110346,36.5,1
20220301 110346,20220301,110346,36.5,1
20220301 110346,20220301,110346,36.5,1
20220301 110346,20220301,110346,36.5,1
20220301 110348,20220301,110348,37.5,1
20220301 110348,20220301,110348,37.5,1
20220301 110348,20220301,110348,37.5,3
20220301 110348,20220301,110348,37.5,3
20220301 110348,20220301,110348,37.5,1
20220301 110348,20220301,110348,37.5,1
20220301 110349,20220301,110349,37.0,3
20220301 110349,20220301,110349,37.0,3
20220301 110349,20220301,110349,37.0,4
20220301 110349,20220301,110349,37.0,4
20220301 110349,20220301,110349,37.0,1
20220301 110349,20220301,110349,37.0,1
20220301 110349,20220301,110349,37.0,1
20220301 110349,20220301,110349,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110350,20220301,110350,37.0,1
20220301 110351,20220301,110351,37.0,5
20220301 110351,20220301,110351,37.0,1
20220301 110351,20220301,110351,37.0,4
20220301 110355,20220301,110355,37.0,1
20220301 110355,20220301,110355,37.0,1
20220301 110357,20220301,110357,37.0,2
20220301 110357,20220301,110357,37.0,1
20220301 110357,20220301,110357,37.0,1
20220301 110357,20220301,110357,37.5,14
20220301 110357,20220301,110357,37.5,1
20220301 110357,20220301,110357,37.5,1
20220301 110357,20220301,110357,37.5,12
20220301 110357,20220301,110357,37.5,1
20220301 110357,20220301,110357,37.5,1
20220301 110400,20220301,110400,37.5,22
20220301 110400,20220301,110400,37.5,22
20220301 110400,20220301,110400,37.0,20
20220301 110400,20220301,110400,37.0,20
20220301 110400,20220301,110400,37.0,18
20220301 110400,20220301,110400,37.0,18
20220301 110400,20220301,110400,37.5,1
20220301 110400,20220301,110400,37.5,1
20220301 110400,20220301,110400,37.5,2
20220301 110400,20220301,110400,37.5,1
20220301 110400,20220301,110400,37.5,1
20220301 110400,20220301,110400,37.5,5
20220301 110400,20220301,110400,37.5,5
20220301 110405,20220301,110405,36.5,1
20220301 110405,20220301,110405,36.5,1
20220301 110405,20220301,110405,36.0,1
20220301 110405,20220301,110405,36.0,1
20220301 110406,20220301,110406,35.5,1
20220301 110406,20220301,110406,35.5,1
20220301 110407,20220301,110407,35.5,20
20220301 110407,20220301,110407,35.5,17
20220301 110407,20220301,110407,35.5,3
20220301 110407,20220301,110407,35.5,1
20220301 110407,20220301,110407,35.5,1
20220301 110407,20220301,110407,35.0,13
20220301 110407,20220301,110407,35.0,13
20220301 110407,20220301,110407,35.0,27
20220301 110407,20220301,110407,35.0,27
20220301 110407,20220301,110407,35.0,9
20220301 110407,20220301,110407,35.0,9
20220301 110407,20220301,110407,35.0,1
20220301 110407,20220301,110407,35.0,1
20220301 110407,20220301,110407,34.5,1
20220301 110407,20220301,110407,34.5,1
20220301 110408,20220301,110408,35.5,39
20220301 110408,20220301,110408,35.5,13
20220301 110408,20220301,110408,35.5,1
20220301 110408,20220301,110408,35.5,13
20220301 110408,20220301,110408,35.5,12
20220301 110408,20220301,110408,36.0,11
20220301 110408,20220301,110408,36.0,11
20220301 110410,20220301,110410,35.5,8
20220301 110410,20220301,110410,35.5,8
20220301 110410,20220301,110410,35.0,1
20220301 110410,20220301,110410,35.0,1
20220301 110411,20220301,110411,35.5,2
20220301 110411,20220301,110411,35.5,2
20220301 110414,20220301,110414,35.0,2
20220301 110414,20220301,110414,35.0,2
20220301 110414,20220301,110414,35.5,1
20220301 110414,20220301,110414,35.5,1
20220301 110415,20220301,110415,34.5,1
20220301 110415,20220301,110415,34.5,1
20220301 110415,20220301,110415,35.0,1
20220301 110415,20220301,110415,35.0,1
20220301 110418,20220301,110418,34.5,4
20220301 110418,20220301,110418,34.5,2
20220301 110418,20220301,110418,34.5,1
20220301 110418,20220301,110418,34.5,1
20220301 110420,20220301,110420,34.5,3
20220301 110420,20220301,110420,34.5,3
20220301 110421,20220301,110421,35.0,2
20220301 110421,20220301,110421,35.0,2
20220301 110421,20220301,110421,35.0,1
20220301 110421,20220301,110421,35.0,1
20220301 110422,20220301,110422,35.0,1
20220301 110422,20220301,110422,35.0,1
20220301 110424,20220301,110424,34.5,1
20220301 110424,20220301,110424,34.5,1
20220301 110426,20220301,110426,34.0,11
20220301 110426,20220301,110426,34.0,5
20220301 110426,20220301,110426,34.0,5
20220301 110426,20220301,110426,34.0,1
20220301 110426,20220301,110426,34.0,4
20220301 110426,20220301,110426,34.0,4
20220301 110429,20220301,110429,33.5,1
20220301 110429,20220301,110429,33.5,1
20220301 110430,20220301,110430,34.0,4
20220301 110430,20220301,110430,34.0,1
20220301 110430,20220301,110430,34.0,1
20220301 110430,20220301,110430,34.0,1
20220301 110430,20220301,110430,34.0,1
20220301 110435,20220301,110435,34.0,20
20220301 110435,20220301,110435,34.0,20
20220301 110441,20220301,110441,34.0,5
20220301 110441,20220301,110441,34.0,1
20220301 110441,20220301,110441,34.0,3
20220301 110441,20220301,110441,34.0,1
20220301 110453,20220301,110453,34.0,1
20220301 110453,20220301,110453,34.0,1
20220301 110454,20220301,110454,34.0,1
20220301 110454,20220301,110454,34.0,1
20220301 110459,20220301,110459,34.0,1
20220301 110459,20220301,110459,34.0,1
20220301 110500,20220301,110500,34.5,11
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,1
20220301 110500,20220301,110500,34.5,2
20220301 110500,20220301,110500,34.5,1
20220301 110501,20220301,110501,35.0,7
20220301 110501,20220301,110501,35.0,1
20220301 110501,20220301,110501,35.0,1
20220301 110501,20220301,110501,35.0,2
20220301 110501,20220301,110501,35.0,3
20220301 110503,20220301,110503,35.0,2
20220301 110503,20220301,110503,35.0,2
20220301 110503,20220301,110503,34.5,1
20220301 110503,20220301,110503,34.5,1
20220301 110516,20220301,110516,35.0,3
20220301 110516,20220301,110516,35.0,3
20220301 110528,20220301,110528,34.5,2
20220301 110528,20220301,110528,34.5,2
20220301 110528,20220301,110528,34.5,2
20220301 110528,20220301,110528,34.5,2
20220301 110533,20220301,110533,34.0,1
20220301 110533,20220301,110533,34.0,1
20220301 110535,20220301,110535,34.0,1
20220301 110535,20220301,110535,34.0,1
20220301 110542,20220301,110542,34.0,2
20220301 110542,20220301,110542,34.0,2
20220301 110547,20220301,110547,34.0,2
20220301 110547,20220301,110547,34.0,1
20220301 110547,20220301,110547,34.0,1
20220301 110552,20220301,110552,34.0,1
20220301 110552,20220301,110552,34.0,1
20220301 110552,20220301,110552,34.0,1
20220301 110552,20220301,110552,34.0,1
20220301 110553,20220301,110553,34.0,1
20220301 110553,20220301,110553,34.0,1
20220301 110555,20220301,110555,34.0,1
20220301 110555,20220301,110555,34.0,1
20220301 110555,20220301,110555,34.0,1
20220301 110555,20220301,110555,34.0,1
20220301 110558,20220301,110558,34.0,5
20220301 110558,20220301,110558,34.0,2
20220301 110558,20220301,110558,34.0,3
20220301 110601,20220301,110601,33.5,2
20220301 110601,20220301,110601,33.5,2
20220301 110602,20220301,110602,33.5,1
20220301 110602,20220301,110602,33.5,1
20220301 110609,20220301,110609,33.5,3
20220301 110609,20220301,110609,33.5,3
20220301 110609,20220301,110609,33.5,1
20220301 110609,20220301,110609,33.5,1
20220301 110614,20220301,110614,33.5,2
20220301 110614,20220301,110614,33.5,2
20220301 110628,20220301,110628,33.5,1
20220301 110628,20220301,110628,33.5,1
20220301 110628,20220301,110628,33.5,13
20220301 110628,20220301,110628,33.5,7
20220301 110628,20220301,110628,33.5,5
20220301 110628,20220301,110628,33.5,1
20220301 110630,20220301,110630,33.0,1
20220301 110630,20220301,110630,33.0,1
20220301 110630,20220301,110630,33.0,1
20220301 110630,20220301,110630,33.0,1
20220301 110636,20220301,110636,32.5,12
20220301 110636,20220301,110636,32.5,12
20220301 110636,20220301,110636,33.0,27
20220301 110636,20220301,110636,33.0,10
20220301 110636,20220301,110636,33.0,3
20220301 110636,20220301,110636,33.0,2
20220301 110636,20220301,110636,33.0,1
20220301 110636,20220301,110636,33.0,11
20220301 110636,20220301,110636,33.0,18
20220301 110636,20220301,110636,33.0,18
20220301 110640,20220301,110640,33.0,2
20220301 110640,20220301,110640,33.0,2
20220301 110648,20220301,110648,33.5,1
20220301 110648,20220301,110648,33.5,1
20220301 110648,20220301,110648,33.0,1
20220301 110648,20220301,110648,33.0,1
20220301 110702,20220301,110702,33.5,3
20220301 110702,20220301,110702,33.5,3
20220301 110702,20220301,110702,33.5,2
20220301 110702,20220301,110702,33.5,2
20220301 110717,20220301,110717,33.0,1
20220301 110717,20220301,110717,33.0,1
20220301 110720,20220301,110720,33.0,1
20220301 110720,20220301,110720,33.0,1
20220301 110728,20220301,110728,32.5,4
20220301 110728,20220301,110728,32.5,2
20220301 110728,20220301,110728,32.5,1
20220301 110728,20220301,110728,32.5,1
20220301 110730,20220301,110730,33.0,2
20220301 110730,20220301,110730,33.0,1
20220301 110730,20220301,110730,33.0,1
20220301 110730,20220301,110730,33.0,3
20220301 110730,20220301,110730,33.0,3
20220301 110737,20220301,110737,32.5,1
20220301 110737,20220301,110737,32.5,1
20220301 110737,20220301,110737,32.5,1
20220301 110737,20220301,110737,32.5,1
20220301 110739,20220301,110739,32.0,11
20220301 110739,20220301,110739,32.0,1
20220301 110739,20220301,110739,32.0,10
20220301 110742,20220301,110742,31.5,2
20220301 110742,20220301,110742,31.5,2
20220301 110742,20220301,110742,31.5,9
20220301 110742,20220301,110742,31.5,9
20220301 110742,20220301,110742,31.5,8
20220301 110742,20220301,110742,31.5,7
20220301 110742,20220301,110742,31.5,1
20220301 110743,20220301,110743,32.0,1
20220301 110743,20220301,110743,32.0,1
20220301 110747,20220301,110747,31.5,1
20220301 110747,20220301,110747,31.5,1
20220301 110752,20220301,110752,31.5,58
20220301 110752,20220301,110752,31.5,2
20220301 110752,20220301,110752,31.5,33
20220301 110752,20220301,110752,31.5,20
20220301 110752,20220301,110752,31.5,3
20220301 110752,20220301,110752,31.5,14
20220301 110752,20220301,110752,31.5,14
20220301 110752,20220301,110752,31.5,11
20220301 110752,20220301,110752,31.5,11
20220301 110752,20220301,110752,31.5,18
20220301 110752,20220301,110752,31.5,18
20220301 110754,20220301,110754,31.0,1
20220301 110754,20220301,110754,31.0,1
20220301 110756,20220301,110756,31.5,10
20220301 110756,20220301,110756,31.5,10
20220301 110800,20220301,110800,31.0,1
20220301 110800,20220301,110800,31.0,1
20220301 110802,20220301,110802,31.0,1
20220301 110802,20220301,110802,31.0,1
20220301 110804,20220301,110804,31.0,1
20220301 110804,20220301,110804,31.0,1
20220301 110805,20220301,110805,31.0,1
20220301 110805,20220301,110805,31.0,1
20220301 110806,20220301,110806,31.0,6
20220301 110806,20220301,110806,31.0,1
20220301 110806,20220301,110806,31.0,1
20220301 110806,20220301,110806,31.0,8
20220301 110806,20220301,110806,31.0,23
20220301 110806,20220301,110806,31.0,23
20220301 110806,20220301,110806,31.0,1
20220301 110806,20220301,110806,31.0,1
20220301 110808,20220301,110808,31.0,1
20220301 110808,20220301,110808,31.0,1
20220301 110808,20220301,110808,30.5,2
20220301 110808,20220301,110808,30.5,2
20220301 110811,20220301,110811,30.5,2
20220301 110811,20220301,110811,30.5,2
20220301 110813,20220301,110813,30.5,1
20220301 110813,20220301,110813,30.5,1
20220301 110814,20220301,110814,30.5,6
20220301 110814,20220301,110814,30.5,6
20220301 110815,20220301,110815,30.5,1
20220301 110815,20220301,110815,30.5,1
20220301 110815,20220301,110815,30.5,2
20220301 110815,20220301,110815,30.5,2
20220301 110815,20220301,110815,30.5,23
20220301 110815,20220301,110815,30.5,23
20220301 110818,20220301,110818,30.5,10
20220301 110818,20220301,110818,30.5,10
20220301 110820,20220301,110820,30.0,1
20220301 110820,20220301,110820,30.0,1
20220301 110820,20220301,110820,30.0,10
20220301 110820,20220301,110820,30.0,10
20220301 110820,20220301,110820,30.0,22
20220301 110823,20220301,110823,30.5,25
20220301 110823,20220301,110823,30.5,1
20220301 110823,20220301,110823,30.5,23
20220301 110823,20220301,110823,30.5,1
20220301 110831,20220301,110831,31.0,14
20220301 110831,20220301,110831,31.0,14
20220301 110833,20220301,110833,31.0,20
20220301 110833,20220301,110833,31.0,20
20220301 110833,20220301,110833,31.0,3
20220301 110833,20220301,110833,31.0,3
20220301 110833,20220301,110833,31.0,1
20220301 110833,20220301,110833,31.0,1
20220301 110833,20220301,110833,31.0,1
20220301 110833,20220301,110833,31.0,1
20220301 110833,20220301,110833,31.0,2
20220301 110833,20220301,110833,31.0,1
20220301 110833,20220301,110833,31.0,1
20220301 110834,20220301,110834,31.0,1
20220301 110834,20220301,110834,31.0,1
20220301 110835,20220301,110835,31.0,1
20220301 110835,20220301,110835,31.0,1
20220301 110902,20220301,110902,32.0,3
20220301 110902,20220301,110902,32.0,1
20220301 110902,20220301,110902,32.0,1
20220301 110902,20220301,110902,32.0,1
20220301 110903,20220301,110903,32.5,1
20220301 110903,20220301,110903,32.5,1
20220301 110903,20220301,110903,32.5,3
20220301 110903,20220301,110903,32.5,1
20220301 110903,20220301,110903,32.5,1
20220301 110903,20220301,110903,32.5,1
20220301 110909,20220301,110909,32.5,1
20220301 110909,20220301,110909,32.5,1
20220301 110914,20220301,110914,33.0,1
20220301 110914,20220301,110914,33.0,1
20220301 110920,20220301,110920,33.0,3
20220301 110920,20220301,110920,33.0,3
20220301 110946,20220301,110946,33.0,1
20220301 110946,20220301,110946,33.0,1
20220301 110947,20220301,110947,33.0,1
20220301 110947,20220301,110947,33.0,1
20220301 110950,20220301,110950,32.5,8
20220301 110950,20220301,110950,32.5,3
20220301 110950,20220301,110950,32.5,2
20220301 110950,20220301,110950,32.5,3
20220301 110952,20220301,110952,33.5,1
20220301 110952,20220301,110952,33.5,1
20220301 111000,20220301,111000,32.0,1
20220301 111000,20220301,111000,32.0,1
20220301 111001,20220301,111001,32.0,1
20220301 111001,20220301,111001,32.0,1
20220301 111004,20220301,111004,31.5,1
20220301 111004,20220301,111004,31.5,1
20220301 111010,20220301,111010,31.5,2
20220301 111010,20220301,111010,31.5,2
20220301 111020,20220301,111020,31.0,1
20220301 111020,20220301,111020,31.0,1
20220301 111031,20220301,111031,32.0,10
20220301 111031,20220301,111031,32.0,9
20220301 111031,20220301,111031,32.0,1
20220301 111049,20220301,111049,32.0,25
20220301 111049,20220301,111049,32.0,2
20220301 111049,20220301,111049,32.0,20
20220301 111049,20220301,111049,32.0,1
20220301 111049,20220301,111049,32.0,1
20220301 111049,20220301,111049,32.0,1
20220301 111051,20220301,111051,31.5,1
20220301 111051,20220301,111051,31.5,1
20220301 111051,20220301,111051,31.5,16
20220301 111051,20220301,111051,31.5,16
20220301 111051,20220301,111051,31.5,8
20220301 111051,20220301,111051,31.5,8
20220301 111105,20220301,111105,31.0,1
20220301 111105,20220301,111105,31.0,1
20220301 111114,20220301,111114,31.5,2
20220301 111114,20220301,111114,31.5,2
20220301 111119,20220301,111119,31.0,1
20220301 111119,20220301,111119,31.0,1
20220301 111123,20220301,111123,32.0,3
20220301 111123,20220301,111123,32.0,1
20220301 111123,20220301,111123,32.0,1
20220301 111123,20220301,111123,32.0,1
20220301 111123,20220301,111123,32.0,1
20220301 111123,20220301,111123,32.0,1
20220301 111139,20220301,111139,32.5,1
20220301 111139,20220301,111139,32.5,1
20220301 111141,20220301,111141,32.5,1
20220301 111141,20220301,111141,32.5,1
20220301 111150,20220301,111150,32.0,3
20220301 111150,20220301,111150,32.0,1
20220301 111150,20220301,111150,32.0,1
20220301 111150,20220301,111150,32.0,1
20220301 111158,20220301,111158,33.0,3
20220301 111158,20220301,111158,33.0,3
20220301 111203,20220301,111203,33.0,3
20220301 111203,20220301,111203,33.0,3
20220301 111216,20220301,111216,32.0,1
20220301 111216,20220301,111216,32.0,1
20220301 111224,20220301,111224,31.5,2
20220301 111224,20220301,111224,31.5,2
20220301 111240,20220301,111240,31.5,1
20220301 111240,20220301,111240,31.5,1
20220301 111240,20220301,111240,31.5,3
20220301 111240,20220301,111240,31.5,3
20220301 111246,20220301,111246,31.0,2
20220301 111246,20220301,111246,31.0,2
20220301 111248,20220301,111248,31.5,2
20220301 111248,20220301,111248,31.5,1
20220301 111248,20220301,111248,31.5,1
20220301 111252,20220301,111252,31.5,1
20220301 111252,20220301,111252,31.5,1
20220301 111253,20220301,111253,31.0,2
20220301 111253,20220301,111253,31.0,2
20220301 111304,20220301,111304,31.0,1
20220301 111304,20220301,111304,31.0,1
20220301 111323,20220301,111323,31.0,1
20220301 111323,20220301,111323,31.0,1
20220301 111325,20220301,111325,31.0,9
20220301 111325,20220301,111325,31.0,9
20220301 111326,20220301,111326,31.5,1
20220301 111326,20220301,111326,31.5,1
20220301 111343,20220301,111343,31.0,3
20220301 111343,20220301,111343,31.0,3
20220301 111346,20220301,111346,31.0,1
20220301 111346,20220301,111346,31.0,1
20220301 111348,20220301,111348,30.5,1
20220301 111348,20220301,111348,30.5,1
20220301 111350,20220301,111350,30.5,1
20220301 111350,20220301,111350,30.5,1
20220301 111402,20220301,111402,31.0,8
20220301 111402,20220301,111402,31.0,3
20220301 111402,20220301,111402,31.0,5
20220301 111408,20220301,111408,31.0,1
20220301 111408,20220301,111408,31.0,1
20220301 111415,20220301,111415,30.5,2
20220301 111415,20220301,111415,30.5,1
20220301 111415,20220301,111415,30.5,1
20220301 111418,20220301,111418,31.5,1
20220301 111418,20220301,111418,31.5,1
20220301 111423,20220301,111423,30.5,1
20220301 111423,20220301,111423,30.5,1
20220301 111428,20220301,111428,31.5,1
20220301 111428,20220301,111428,31.5,1
20220301 111431,20220301,111431,31.5,1
20220301 111431,20220301,111431,31.5,1
20220301 111448,20220301,111448,31.5,3
20220301 111448,20220301,111448,31.5,3
20220301 111451,20220301,111451,32.0,26
20220301 111451,20220301,111451,32.0,5
20220301 111451,20220301,111451,32.0,1
20220301 111451,20220301,111451,32.0,20
20220301 111452,20220301,111452,32.5,3
20220301 111452,20220301,111452,32.5,3
20220301 111452,20220301,111452,32.5,2
20220301 111452,20220301,111452,32.5,2
20220301 111452,20220301,111452,33.0,37
20220301 111452,20220301,111452,33.0,31
20220301 111452,20220301,111452,33.0,5
20220301 111452,20220301,111452,33.0,1
20220301 111455,20220301,111455,33.0,3
20220301 111455,20220301,111455,33.0,3
20220301 111458,20220301,111458,33.5,1
20220301 111458,20220301,111458,33.5,1
20220301 111500,20220301,111500,34.0,5
20220301 111500,20220301,111500,34.0,1
20220301 111500,20220301,111500,34.0,1
20220301 111500,20220301,111500,34.0,1
20220301 111500,20220301,111500,34.0,1
20220301 111500,20220301,111500,34.0,1
20220301 111500,20220301,111500,34.0,12
20220301 111500,20220301,111500,34.0,10
20220301 111500,20220301,111500,34.0,2
20220301 111502,20220301,111502,35.0,17
20220301 111502,20220301,111502,35.0,1
20220301 111502,20220301,111502,35.0,1
20220301 111502,20220301,111502,35.0,15
20220301 111502,20220301,111502,35.0,9
20220301 111502,20220301,111502,35.0,9
20220301 111502,20220301,111502,35.0,34
20220301 111502,20220301,111502,35.0,1
20220301 111502,20220301,111502,35.0,10
20220301 111502,20220301,111502,35.0,3
20220301 111502,20220301,111502,35.0,20
20220301 111504,20220301,111504,35.0,9
20220301 111504,20220301,111504,35.0,7
20220301 111504,20220301,111504,35.0,2
20220301 111504,20220301,111504,35.0,9
20220301 111504,20220301,111504,35.0,9
20220301 111504,20220301,111504,35.0,5
20220301 111504,20220301,111504,35.0,5
20220301 111504,20220301,111504,34.5,1
20220301 111504,20220301,111504,34.5,1
20220301 111505,20220301,111505,33.5,3
20220301 111505,20220301,111505,33.5,2
20220301 111505,20220301,111505,33.5,1
20220301 111505,20220301,111505,34.0,4
20220301 111505,20220301,111505,34.0,4
20220301 111507,20220301,111507,33.5,2
20220301 111507,20220301,111507,33.5,2
20220301 111511,20220301,111511,33.5,1
